,Bal,Brick,District,Floor,ID,Kitsp,Lift,Link,Livesp,Metrdist,New,Nfloor,Price,Remont,Tel,Totsp,Walk,dist,lat,lon,rooms
6756,1,0,8,3,6756,6.0,–,http://www.cian.ru/sale/flat/149859457/,18.0,10.0,0,5.0,5400000,евроремонт,0.0,31.0,1.0,21.98468891318481,55.84349,37.430337,1
6757,–,0,8,4,6757,,–,http://www.cian.ru/sale/flat/150976213/,25.0,10.0,0,23.0,5400000,,1.0,30.0,1.0,28.156762015457137,55.842464,37.373302,1
6758,1,0,8,2,6758,6.0,–,http://www.cian.ru/sale/flat/150478544/,18.0,11.0,0,5.0,5400000,,1.0,32.0,1.0,20.26296635792857,55.84631,37.446848,1
6759,–,0,8,4,6759,,4 пасс.,http://www.cian.ru/sale/flat/151031898/,22.0,8.0,0,25.0,5450000,дизайнерский,1.0,29.8,1.0,28.156762015457137,55.842464,37.373302,1
6760,0,0,8,1,6760,5.4,0,http://www.cian.ru/sale/flat/35176990/,16.2,10.0,0,5.0,5490000,,1.0,30.0,1.0,17.638178954032675,55.798272,37.464823,1
6761,–,0,8,2,6761,9.0,1,http://www.cian.ru/sale/flat/150638967/,21.0,5.0,0,12.0,5500000,косметический,1.0,39.0,1.0,20.000004340263736,55.849342,37.449839,1
6762,1,0,8,4,6762,9.8,0,http://www.cian.ru/sale/flat/150521422/,17.5,20.0,0,5.0,5500000,,0.0,42.9,1.0,18.75928050805709,55.831762,37.458571,1
6763,1,0,8,5,6763,5.5,0,http://www.cian.ru/sale/flat/142464903/,18.4,12.0,0,5.0,5550000,косметический,0.0,30.0,0.0,14.682296909981183,55.801627,37.492168,1
6764,–,0,8,4,6764,7.0,1,http://www.cian.ru/sale/flat/148826671/,19.0,7.0,0,9.0,5590000,косметический,,32.5,1.0,22.3184461949661,55.858771,37.429672,1
6765,1,0,8,2,6765,6.0,0,http://www.cian.ru/sale/flat/149965833/,28.0,15.0,0,5.0,5590000,косметический,0.0,45.4,0.0,17.69406925838221,55.796911,37.464194,2
6766,–,0,8,1,6766,6.0,0,http://www.cian.ru/sale/flat/150638448/,20.0,12.0,0,5.0,5600000,косметический,,33.0,1.0,15.154711448699992,55.80189,37.487865,1
6767,1,0,8,6,6767,10.0,1,http://www.cian.ru/sale/flat/150877862/,14.0,16.0,0,9.0,5600000,отсутствует,1.0,41.0,1.0,29.846471590178684,55.830154,37.356621,1
6768,1,0,8,2,6768,6.0,–,http://www.cian.ru/sale/flat/150156825/,17.0,12.0,0,5.0,5600000,косметический,1.0,32.0,0.0,17.937337014386763,55.781509,37.460897,1
6769,–,0,8,1,6769,8.0,1,http://www.cian.ru/sale/flat/49437479/,22.8,12.0,0,12.0,5600000,косметический,,37.2,1.0,22.056658971198356,55.842165,37.429474,2
6770,1,0,8,10,6770,10.0,1,http://www.cian.ru/sale/flat/50095610/,17.0,20.0,0,12.0,5600000,косметический,1.0,35.0,1.0,23.579581311554314,55.850434,37.416547,1
6771,–,0,8,6,6771,8.5,1,http://www.cian.ru/sale/flat/47505734/,19.0,22.0,0,9.0,5650000,косметический,1.0,35.0,1.0,15.782427740658932,55.779008,37.480211,1
6772,–,0,8,2,6772,8.7,1,http://www.cian.ru/sale/flat/150275616/,19.0,10.0,0,10.0,5650000,косметический,1.0,38.0,1.0,29.36374452016406,55.839785,37.361966,1
6773,1,0,8,17,6773,10.2,1,http://www.cian.ru/sale/flat/151080703/,20.2,6.0,0,18.0,5700000,косметический,1.0,39.0,1.0,30.609264220961762,55.850403,37.351725,1
6774,1,0,8,11,6774,9.6,1,http://www.cian.ru/sale/flat/150235368/,19.6,15.0,0,12.0,5700000,косметический,,37.0,1.0,23.855873396952248,55.850909,37.41405,1
6775,–,0,8,20,6775,6.0,1,http://www.cian.ru/sale/flat/29272522/,25.0,7.0,1,25.0,5700000,,,32.3,1.0,28.146800026297612,55.842603,37.373409,1
6776,–,0,8,10,6776,20.0,1,http://www.cian.ru/sale/flat/43302744/,60.0,10.0,0,17.0,29000000,,0.0,117.0,1.0,16.18914820763009,55.808953,37.479205,3
6777,1,0,8,4,6777,6.5,1,http://www.cian.ru/sale/flat/150967684/,30.0,2.0,0,9.0,8490000,косметический,1.0,46.0,1.0,14.669045009737687,55.791653,37.491242,2
6778,1,0,8,2,6778,,1,http://www.cian.ru/sale/flat/150241217/,50.0,,0,6.0,9680000,евроремонт,0.0,50.0,,28.563181941899106,55.899981,37.378189,1
6779,–,0,8,3,6779,6.0,1,http://www.cian.ru/sale/flat/149408298/,18.0,3.0,0,9.0,5700000,косметический,0.0,33.0,1.0,20.41001628419821,55.852384,37.446515,1
6780,1,0,8,2,6780,7.0,1,http://www.cian.ru/sale/flat/149769695/,18.0,15.0,0,5.0,5750000,евроремонт,1.0,33.0,1.0,19.555230286887554,55.833673,37.451456,1
6781,0,0,8,22,6781,,4 пасс.,http://www.cian.ru/sale/flat/148285288/,,3.0,1,,5750000,,,32.9,0.0,28.146800026297612,55.842603,37.373409,1
6782,0,0,8,10,6782,,4 пасс.,http://www.cian.ru/sale/flat/148284985/,,3.0,1,,5750000,,,32.2,0.0,28.146800026297612,55.842603,37.373409,1
6783,–,0,8,6,6783,,–,http://www.cian.ru/sale/flat/142987559/,,10.0,0,25.0,5789474,,,33.0,1.0,28.156762015457137,55.842464,37.373302,1
6784,–,0,8,4,6784,,1,http://www.cian.ru/sale/flat/150720066/,25.0,8.0,0,25.0,5800000,евроремонт,,25.5,1.0,28.51219126257986,55.847664,37.370643,1
6785,1,0,8,2,6785,6.0,–,http://www.cian.ru/sale/flat/150626191/,18.0,5.0,0,5.0,5800000,косметический,1.0,32.0,1.0,17.92356573035341,55.812378,37.463682,1
6786,1,0,8,4,6786,6.0,0,http://www.cian.ru/sale/flat/148791375/,19.0,5.0,0,5.0,5800000,,0.0,35.0,0.0,16.141676829037568,55.784784,37.477327,1
6787,1,0,8,3,6787,8.0,1,http://www.cian.ru/sale/flat/149480605/,20.0,8.0,0,25.0,5800000,евроремонт,,30.0,1.0,28.51219126257986,55.847664,37.370643,1
6788,1,0,8,4,6788,6.0,0,http://www.cian.ru/sale/flat/149611780/,24.0,20.0,0,5.0,5850000,косметический,0.0,40.0,1.0,23.088337111315887,55.846108,37.420473,2
6789,1,0,8,3,6789,5.5,–,http://www.cian.ru/sale/flat/150987380/,18.0,5.0,0,5.0,5900000,косметический,,30.0,0.0,14.240367631910232,55.77552,37.493937,1
6790,1,0,8,4,6790,6.0,0,http://www.cian.ru/sale/flat/37542790/,18.4,10.0,0,5.0,5900000,косметический,1.0,30.0,1.0,19.366424476334245,55.822817,37.451698,1
6791,1,0,8,5,6791,9.0,1,http://www.cian.ru/sale/flat/150556263/,20.9,5.0,0,14.0,5900000,косметический,,38.9,1.0,26.97199398396031,55.839163,37.383786,1
6792,1,0,8,5,6792,9.0,1,http://www.cian.ru/sale/flat/150077784/,19.0,6.0,0,16.0,5900000,отсутствует,1.0,39.0,1.0,29.011117466182437,55.848953,37.366215,1
6793,1,0,8,4,6793,6.0,–,http://www.cian.ru/sale/flat/150374869/,28.4,22.0,0,5.0,5950000,косметический,1.0,44.7,1.0,23.89245281734952,55.856275,37.414526,2
6794,1,0,8,5,6794,6.0,–,http://www.cian.ru/sale/flat/150028639/,28.0,,0,5.0,5950000,отсутствует,1.0,45.0,,14.178809092438293,55.779864,37.494755,2
6795,1,0,8,8,6795,16.5,1,http://www.cian.ru/sale/flat/147905094/,6.7,10.0,1,23.0,5977125,,,33.0,1.0,15.663659843991605,55.785757,37.481724,1
6796,1,0,8,4,6796,6.0,0,http://www.cian.ru/sale/flat/149629652/,28.0,20.0,0,5.0,5990000,,1.0,41.0,1.0,23.42088636432464,55.855714,37.418838,2
6797,1,0,8,5,6797,5.5,–,http://www.cian.ru/sale/flat/149875859/,30.9,10.0,0,5.0,6000000,косметический,1.0,45.8,1.0,20.772627837764276,55.865248,37.445509,2
6798,–,0,8,4,6798,7.1,–,http://www.cian.ru/sale/flat/150948683/,18.0,7.0,0,5.0,6000000,косметический,1.0,33.0,0.0,18.86369515990217,55.831585,37.457573,1
6799,–,0,8,1,6799,9.0,1,http://www.cian.ru/sale/flat/151124236/,21.0,5.0,0,12.0,6000000,косметический,1.0,39.0,1.0,25.01048363858282,55.801131,37.398186,1
6800,1,0,8,1,6800,5.0,1,http://www.cian.ru/sale/flat/31237606/,18.0,5.0,0,9.0,6000000,косметический,1.0,32.0,1.0,18.662891955559036,55.81,37.456639,1
6801,1,0,8,5,6801,9.0,1,http://www.cian.ru/sale/flat/151057837/,20.0,15.0,0,12.0,6000000,косметический,1.0,36.0,1.0,23.49804057486255,55.850954,37.417383,1
6802,0,0,8,6,6802,8.0,1,http://www.cian.ru/sale/flat/150963042/,15.0,10.0,0,21.0,6000000,косметический,0.0,36.0,1.0,20.358832649595413,55.859372,37.448294,1
6803,1,0,8,5,6803,6.0,0,http://www.cian.ru/sale/flat/147725152/,32.0,7.0,0,5.0,6050000,косметический,1.0,46.0,1.0,19.686776646940853,55.826518,37.449228,2
6804,1,0,8,8,6804,9.8,1,http://www.cian.ru/sale/flat/150988887/,17.4,8.0,0,12.0,6150000,евроремонт,,34.0,0.0,24.501512696592407,55.851601,37.408157,1
6805,2 балк. + 2 лодж.,0,8,11,6805,60.0,1,http://www.cian.ru/sale/flat/148657755/,145.0,10.0,0,25.0,89000000,дизайнерский,1.0,220.0,0.0,19.13533278685137,55.78035,37.450028,4
6806,–,0,8,15,6806,20.0,–,http://www.cian.ru/sale/flat/147611216/,100.0,7.0,0,32.0,55000000,,0.0,149.0,1.0,15.76591906280449,55.798338,37.481891,4
6807,–,0,8,1,6807,8.0,0,http://www.cian.ru/sale/flat/150638466/,18.0,10.0,0,12.0,6100000,,,32.0,1.0,19.473402722304417,55.809722,37.449201,1
6808,–,0,8,5,6808,7.0,1,http://www.cian.ru/sale/flat/150967863/,19.0,3.0,0,9.0,6100000,косметический,1.0,33.0,1.0,21.241446230564616,55.861929,37.440407,1
6809,1,0,8,5,6809,6.0,–,http://www.cian.ru/sale/flat/150408444/,26.0,7.0,0,5.0,6100000,косметический,1.0,42.0,1.0,21.715882237013815,55.848579,37.433624,2
6810,1,0,8,1,6810,8.5,1,http://www.cian.ru/sale/flat/150911153/,19.0,8.0,0,17.0,6100000,косметический,1.0,39.0,1.0,30.055881871591687,55.842873,37.355965,1
6811,1,0,8,11,6811,10.0,1,http://www.cian.ru/sale/flat/148919974/,20.0,12.0,0,12.0,6100000,евроремонт,1.0,36.0,1.0,22.018850588733873,55.844713,37.430202,1
6812,–,0,8,3,6812,6.0,–,http://www.cian.ru/sale/flat/150597960/,30.0,5.0,0,5.0,6100000,,1.0,44.6,1.0,20.854078790221397,55.853077,37.442455,2
6813,0,0,8,1,6813,9.9,1,http://www.cian.ru/sale/flat/150977760/,19.7,5.0,0,12.0,6150000,,1.0,34.8,1.0,14.877647475928798,55.791597,37.489338,1
6814,1,0,8,5,6814,6.0,–,http://www.cian.ru/sale/flat/150671477/,30.0,9.0,0,5.0,6150000,косметический,1.0,46.0,1.0,20.018246995897968,55.846542,37.449183,2
6815,1,0,8,9,6815,10.0,1,http://www.cian.ru/sale/flat/150659093/,20.0,10.0,0,12.0,6150000,,1.0,36.0,1.0,18.46919953273322,55.8412,37.46282,1
6816,0,0,8,7,6816,6.0,1,http://www.cian.ru/sale/flat/149173019/,19.0,4.0,0,9.0,6177777,евроремонт,1.0,33.0,1.0,20.41001628419821,55.852384,37.446515,1
6817,1,0,8,4,6817,8.0,1,http://www.cian.ru/sale/flat/149895789/,18.0,7.0,0,16.0,6199000,косметический,1.0,39.0,1.0,29.930155829279062,55.848357,37.357717,1
6818,1,0,8,8,6818,10.0,1,http://www.cian.ru/sale/flat/45357717/,21.0,,0,9.0,6200000,косметический,1.0,41.0,,30.637693915691138,55.827616,37.349201,1
6819,1,0,8,8,6819,8.0,1,http://www.cian.ru/sale/flat/150556446/,18.9,8.0,0,17.0,6200000,косметический,1.0,36.2,1.0,27.409306694866725,55.839724,37.379842,1
6820,–,0,8,1,6820,10.0,1,http://www.cian.ru/sale/flat/149051553/,20.0,25.0,0,18.0,6200000,косметический,1.0,33.0,1.0,16.555848199012395,55.774517,37.473006,1
6821,1,0,8,2,6821,7.5,1,http://www.cian.ru/sale/flat/151089752/,24.0,5.0,0,12.0,6200000,косметический,1.0,40.0,1.0,20.388294738979347,55.846674,37.445734,2
6822,–,0,8,1,6822,6.0,–,http://www.cian.ru/sale/flat/149685674/,20.0,5.0,0,5.0,6200000,евроремонт,1.0,32.1,0.0,16.67062640662453,55.780233,37.472261,1
6823,1,0,8,2,6823,9.0,1,http://www.cian.ru/sale/flat/151084915/,19.1,4.0,0,17.0,6200000,косметический,,39.0,1.0,30.83052292290305,55.852354,37.349919,1
6824,1,0,8,8,6824,10.0,1,http://www.cian.ru/sale/flat/150916501/,20.0,10.0,0,12.0,6280000,косметический,1.0,40.0,1.0,25.452373319995072,55.798333,37.394009,1
6825,1,0,8,3,6825,6.0,–,http://www.cian.ru/sale/flat/151056842/,29.0,14.0,0,5.0,6280000,косметический,1.0,44.0,1.0,22.15438296987071,55.844607,37.428926,2
6826,1,0,8,9,6826,6.0,1,http://www.cian.ru/sale/flat/150452242/,21.0,5.0,0,9.0,6300000,косметический,1.0,36.0,0.0,18.41800899327332,55.792766,37.457286,2
6827,–,0,8,1,6827,6.0,–,http://www.cian.ru/sale/flat/149640826/,26.9,5.0,0,5.0,6300000,косметический,1.0,42.2,0.0,16.590698236004446,55.776806,37.4728,2
6828,1,0,8,2,6828,6.0,0,http://www.cian.ru/sale/flat/150977794/,30.7,7.0,0,5.0,6300000,,0.0,45.8,0.0,19.316113565498092,55.786495,37.448734,2
6829,1,0,8,7,6829,11.0,1,http://www.cian.ru/sale/flat/150946324/,20.1,5.0,0,12.0,6300000,косметический,1.0,36.0,0.0,25.35744056338201,55.843394,37.399129,1
6830,–,0,8,1,6830,7.0,–,http://www.cian.ru/sale/flat/50872863/,28.3,10.0,0,5.0,6300000,косметический,,48.5,1.0,19.584586189892644,55.827773,37.450342,2
6831,–,0,8,1,6831,6.0,–,http://www.cian.ru/sale/flat/150379776/,33.0,9.0,0,5.0,6300000,косметический,1.0,45.0,1.0,22.060448399257453,55.82665,37.42739,2
6832,1,0,8,8,6832,8.0,1,http://www.cian.ru/sale/flat/151047649/,18.0,3.0,1,22.0,8364604,,,41.3,0.0,19.404563934654846,55.793392,37.448393,1
6833,–,0,8,7,6833,,1,http://www.cian.ru/sale/flat/49581289/,200.0,13.0,0,28.0,69000000,косметический,,263.0,1.0,19.342622223900694,55.80742,37.450162,
6834,1,0,8,36,6834,17.0,1,http://www.cian.ru/sale/flat/149852467/,71.0,5.0,0,40.0,60000000,дизайнерский,1.0,140.0,1.0,19.365198276332684,55.806504,37.449866,3
6835,1,0,8,5,6835,6.0,–,http://www.cian.ru/sale/flat/36033198/,28.5,2.0,0,5.0,6300000,косметический,1.0,43.6,1.0,21.214223726867683,55.824754,37.434936,2
6836,1,0,8,8,6836,10.0,1,http://www.cian.ru/sale/flat/149617116/,20.0,10.0,0,12.0,6300000,евроремонт,0.0,36.0,0.0,24.02280274918095,55.853835,37.412936,1
6837,1,0,8,8,6837,6.4,1,http://www.cian.ru/sale/flat/147905125/,22.2,10.0,1,23.0,6302415,,,38.7,1.0,15.663659843991605,55.785757,37.481724,1
6838,0,0,8,11,6838,,0,http://www.cian.ru/sale/flat/150196738/,,13.0,1,22.0,6343800,,,29.1,0.0,16.570056830769662,55.774067,37.472858,2
6839,0,0,8,2,6839,8.0,1,http://www.cian.ru/sale/flat/147332901/,19.0,7.0,0,17.0,6350000,косметический,1.0,38.0,1.0,30.235217652189885,55.84351,37.354393,1
6840,2 балк.,0,8,10,6840,9.0,1,http://www.cian.ru/sale/flat/149846189/,21.0,20.0,0,12.0,6400000,евроремонт,0.0,46.0,1.0,24.135756903803145,55.858544,37.412613,1
6841,1,0,8,8,6841,6.0,1,http://www.cian.ru/sale/flat/147455200/,23.0,12.0,0,9.0,6400000,косметический,1.0,36.0,1.0,19.74057328209631,55.844844,37.451501,2
6842,1,0,8,6,6842,7.4,1,http://www.cian.ru/sale/flat/149690386/,23.0,10.0,0,9.0,6400000,косметический,1.0,37.0,0.0,17.94709774920132,55.774816,37.460484,2
6843,1,0,8,6,6843,9.0,1,http://www.cian.ru/sale/flat/149724081/,20.0,5.0,0,17.0,6400000,,1.0,40.0,1.0,30.99085024584105,55.846133,37.347763,1
6844,1,0,8,5,6844,6.2,–,http://www.cian.ru/sale/flat/147862921/,31.0,3.0,0,5.0,6490000,косметический,1.0,46.0,0.0,15.543987075201661,55.776958,37.48225,2
6845,1,0,8,6,6845,8.0,1,http://www.cian.ru/sale/flat/150787803/,19.0,8.0,0,17.0,6500000,косметический,,37.0,1.0,30.055881871591687,55.842873,37.355965,1
6846,1,0,8,11,6846,8.0,1,http://www.cian.ru/sale/flat/147453271/,19.0,3.0,0,17.0,6500000,косметический,1.0,39.0,1.0,30.849837058738945,55.854042,37.349937,1
6847,1,0,8,2,6847,10.0,1,http://www.cian.ru/sale/flat/150505039/,20.0,8.0,0,16.0,6500000,косметический,0.0,40.0,1.0,29.609815019609563,55.840927,37.359837,1
6848,1,0,8,2,6848,6.0,1,http://www.cian.ru/sale/flat/150311678/,23.0,21.0,0,12.0,6590000,косметический,,41.0,1.0,23.31928075976067,55.849752,37.418865,2
6849,1,0,8,13,6849,8.0,1,http://www.cian.ru/sale/flat/150897175/,19.0,20.0,0,14.0,6590000,косметический,,36.0,1.0,17.56898586706055,55.789193,37.464715,1
6850,–,0,8,9,6850,8.0,1,http://www.cian.ru/sale/flat/2325953/,27.0,11.0,1,25.0,6596000,,,37.0,1.0,28.146800026297612,55.842603,37.373409,1
6851,1,0,8,4,6851,8.0,1,http://www.cian.ru/sale/flat/150902863/,25.0,10.0,0,9.0,6600000,евроремонт,1.0,38.0,0.0,16.284848342234625,55.769393,37.475243,2
6852,–,0,8,1,6852,6.0,–,http://www.cian.ru/sale/flat/149230392/,27.5,10.0,0,5.0,6650000,косметический,,42.2,1.0,14.710664110678485,55.800691,37.491799,2
6853,0,0,8,19,6853,,4 пасс.,http://www.cian.ru/sale/flat/148285191/,,3.0,1,,6655000,,,37.1,0.0,28.146800026297612,55.842603,37.373409,1
6854,0,0,8,4,6854,,4 пасс.,http://www.cian.ru/sale/flat/148284886/,,3.0,1,,6655000,,,37.0,0.0,28.146800026297612,55.842603,37.373409,1
6855,1,0,8,7,6855,7.0,1,http://www.cian.ru/sale/flat/149040804/,25.0,15.0,0,9.0,6670000,косметический,1.0,40.0,1.0,22.606107461159155,55.846679,37.425036,2
6856,1,0,8,8,6856,9.0,1,http://www.cian.ru/sale/flat/148188232/,15.0,10.0,0,17.0,6700000,евроремонт,1.0,36.5,1.0,30.306583215030223,55.836221,37.353001,1
6857,1,0,8,8,6857,8.5,1,http://www.cian.ru/sale/flat/150828468/,20.0,15.0,0,12.0,6700000,,0.0,37.0,1.0,22.358712468139487,55.806742,37.422647,1
6858,1,0,8,6,6858,8.0,1,http://www.cian.ru/sale/flat/148982681/,19.0,10.0,0,14.0,6700000,косметический,1.0,37.0,1.0,18.22153710825351,55.816232,37.461409,1
6859,1,0,8,7,6859,8.0,1,http://www.cian.ru/sale/flat/150784843/,22.0,7.0,0,9.0,6700000,евроремонт,1.0,37.0,0.0,16.284848342234625,55.769393,37.475243,2
6860,0,0,8,4,6860,4.4,0,http://www.cian.ru/sale/flat/150198373/,16.8,13.0,1,19.0,5989000,,,26.5,0.0,16.570056830769662,55.774067,37.472858,1
6861,1,0,8,17,6861,11.0,1,http://www.cian.ru/sale/flat/147083482/,19.4,16.0,0,20.0,9190000,евроремонт,1.0,44.0,1.0,25.655227920075063,55.7964,37.392059,1
6862,1,0,8,30,6862,20.0,1,http://www.cian.ru/sale/flat/12013399/,110.0,20.0,0,48.0,55900000,дизайнерский,1.0,170.0,1.0,19.235763834930804,55.780846,37.449147,4
6863,1,0,8,7,6863,9.0,1,http://www.cian.ru/sale/flat/149595250/,18.0,7.0,0,17.0,6700000,,1.0,38.0,0.0,24.78536392429827,55.837404,37.403648,1
6864,1,0,8,2,6864,6.0,0,http://www.cian.ru/sale/flat/149455221/,30.0,5.0,0,5.0,6700000,,0.0,44.0,1.0,21.57275870064655,55.849261,37.435071,2
6865,1,0,8,16,6865,9.5,1,http://www.cian.ru/sale/flat/147413442/,17.0,15.0,0,17.0,6700000,евроремонт,1.0,38.0,1.0,30.329724072621357,55.835235,37.352695,1
6866,2 лодж.,0,8,7,6866,9.0,1,http://www.cian.ru/sale/flat/50358006/,20.7,17.0,0,14.0,6750000,косметический,1.0,41.0,1.0,19.134776158174173,55.845673,37.45734,1
6867,–,0,8,2,6867,10.0,1,http://www.cian.ru/sale/flat/149602327/,18.9,5.0,0,12.0,6750000,евроремонт,1.0,34.8,0.0,23.668537977297124,55.854234,37.416296,1
6868,–,0,8,15,6868,13.0,1,http://www.cian.ru/sale/flat/150520446/,14.7,,0,25.0,6780000,косметический,,33.5,,16.46142716303172,55.770142,37.47368,1
6869,1,0,8,2,6869,10.3,1,http://www.cian.ru/sale/flat/151079930/,17.0,4.0,1,19.0,6790018,,,40.0,1.0,21.727875191269973,55.820897,37.429779,1
6870,1,0,8,12,6870,10.0,1,http://www.cian.ru/sale/flat/150125550/,34.0,7.0,0,12.0,6800000,косметический,,48.5,0.0,25.35744056338201,55.843394,37.399129,2
6871,–,0,8,1,6871,8.9,1,http://www.cian.ru/sale/flat/151116629/,21.0,15.0,0,12.0,6800000,евроремонт,1.0,39.5,1.0,24.85492324244638,55.81822,37.400962,1
6872,0,0,8,1,6872,5.0,1,http://www.cian.ru/sale/flat/148778363/,28.0,9.0,0,9.0,6800000,косметический,1.0,38.2,0.0,17.926453636959323,55.814689,37.463933,2
6873,–,0,8,4,6873,,1,http://www.cian.ru/sale/flat/149845989/,29.0,11.0,0,25.0,6800000,,,37.1,1.0,28.156762015457137,55.842464,37.373302,1
6874,1,0,8,6,6874,8.2,1,http://www.cian.ru/sale/flat/149949321/,17.0,9.0,0,9.0,6800000,косметический,1.0,38.0,1.0,22.39294334572965,55.856659,37.428612,1
6875,1,0,8,4,6875,5.5,1,http://www.cian.ru/sale/flat/149512145/,23.0,13.0,0,9.0,6800000,косметический,,39.0,1.0,19.67628715868147,55.844677,37.452076,2
6876,1,0,8,2,6876,5.4,0,http://www.cian.ru/sale/flat/149563146/,30.9,10.0,0,5.0,6800000,косметический,1.0,44.5,0.0,18.73972750653076,55.784136,37.453801,2
6877,1,0,8,10,6877,10.0,0,http://www.cian.ru/sale/flat/149455396/,18.0,7.0,0,12.0,6800000,,0.0,41.0,0.0,24.41953445950104,55.851065,37.40884,1
6878,1,0,8,6,6878,5.0,1,http://www.cian.ru/sale/flat/147905097/,28.0,10.0,1,23.0,6870000,,,45.8,1.0,15.663659843991605,55.785757,37.481724,2
6879,1,0,8,10,6879,16.1,1,http://www.cian.ru/sale/flat/147905098/,9.1,10.0,1,23.0,6884700,,,43.3,1.0,15.663659843991605,55.785757,37.481724,1
6880,1,0,8,8,6880,5.8,1,http://www.cian.ru/sale/flat/147905119/,20.0,10.0,1,23.0,6888650,,,44.3,1.0,15.663659843991605,55.785757,37.481724,2
6881,1,0,8,9,6881,10.0,1,http://www.cian.ru/sale/flat/147726172/,20.0,25.0,0,17.0,6890000,отсутствует,,31.0,1.0,16.555848199012395,55.774517,37.473006,1
6882,1,0,8,9,6882,9.0,1,http://www.cian.ru/sale/flat/151070529/,19.0,20.0,0,22.0,6900000,евроремонт,,38.0,1.0,24.4399732329675,55.815519,37.404492,1
6883,1,0,8,10,6883,10.0,1,http://www.cian.ru/sale/flat/150233358/,18.0,8.0,0,16.0,6900000,косметический,,35.0,1.0,22.40885118310508,55.8577,37.428639,1
6884,2 лодж.,0,8,8,6884,8.5,1,http://www.cian.ru/sale/flat/151095057/,21.0,7.0,0,12.0,6900000,евроремонт,,39.0,1.0,22.30927961780724,55.86105,37.430157,1
6885,1,0,8,10,6885,8.5,1,http://www.cian.ru/sale/flat/150929234/,19.0,15.0,0,16.0,6950000,,0.0,38.0,1.0,24.4399732329675,55.815519,37.404492,1
6886,1,0,8,12,6886,10.0,1,http://www.cian.ru/sale/flat/150879445/,18.0,6.0,1,20.0,6950000,,,43.3,0.0,13.86616934272,55.787442,37.498168,1
6887,1,0,8,18,6887,5.5,1,http://www.cian.ru/sale/flat/149686131/,24.4,10.0,1,23.0,6969600,,,39.6,1.0,15.663659843991605,55.785757,37.481724,1
6888,1,0,8,4,6888,15.0,1,http://www.cian.ru/sale/flat/149557667/,35.0,11.0,0,31.0,15880000,отсутствует,,55.0,1.0,19.212189496149247,55.809064,37.451519,1
6889,1,0,8,14,6889,13.0,1,http://www.cian.ru/sale/flat/151141026/,35.0,14.0,0,15.0,8500000,косметический,,61.0,1.0,28.006662866435,55.830371,37.373401,2
6890,–,0,8,2,6890,,–,http://www.cian.ru/sale/flat/148511462/,,,1,22.0,9503800,,,61.0,,13.86616934272,55.787442,37.498168,2
6891,1,0,8,2,6891,10.3,1,http://www.cian.ru/sale/flat/48894526/,17.0,5.0,1,13.0,6974230,,,40.8,1.0,21.727875191269973,55.820897,37.429779,1
6892,1,0,8,2,6892,10.3,–,http://www.cian.ru/sale/flat/138065306/,17.0,5.0,1,19.0,6974230,,,40.8,1.0,21.727875191269973,55.820897,37.429779,1
6893,1,0,8,14,6893,10.0,1,http://www.cian.ru/sale/flat/149661107/,20.0,9.0,0,17.0,7000000,косметический,1.0,41.0,1.0,24.16963616647568,55.798738,37.405633,1
6894,1,0,8,13,6894,8.5,1,http://www.cian.ru/sale/flat/150576717/,19.1,10.0,0,16.0,7000000,косметический,,37.6,1.0,24.93242746981981,55.798444,37.398716,1
6895,1,0,8,6,6895,9.0,1,http://www.cian.ru/sale/flat/143773663/,31.0,17.0,0,17.0,7000000,косметический,0.0,55.0,1.0,25.258388260173618,55.839689,37.399578,2
6896,1,0,8,9,6896,8.0,1,http://www.cian.ru/sale/flat/150991433/,20.0,7.0,0,12.0,7000000,косметический,1.0,40.0,0.0,22.613207494299655,55.863363,37.427704,1
6897,1,0,8,3,6897,5.0,1,http://www.cian.ru/sale/flat/151045922/,21.0,24.0,0,9.0,7000000,евроремонт,1.0,33.0,1.0,16.466767607239632,55.78445,37.474363,1
6898,1,0,8,6,6898,9.6,1,http://www.cian.ru/sale/flat/149309757/,18.6,5.0,1,19.0,7086133,,,39.7,1.0,21.727875191269973,55.820897,37.429779,1
6899,1,0,8,2,6899,10.3,1,http://www.cian.ru/sale/flat/149600019/,17.0,5.0,1,13.0,7090827,,,41.0,1.0,21.727875191269973,55.820897,37.429779,1
6900,1,0,8,2,6900,,1,http://www.cian.ru/sale/flat/150457638/,30.0,9.0,1,25.0,7090858,,,42.1,1.0,28.39577712776103,55.844476,37.37134,1
6901,1,0,8,4,6901,8.4,1,http://www.cian.ru/sale/flat/149420330/,20.6,15.0,0,12.0,7100000,косметический,,38.5,1.0,13.899709013212108,55.775626,37.497018,1
6902,1,0,8,3,6902,10.3,1,http://www.cian.ru/sale/flat/149600089/,17.0,5.0,1,16.0,7127684,,,39.6,1.0,21.727875191269973,55.820897,37.429779,1
6903,1,0,8,4,6903,,1,http://www.cian.ru/sale/flat/149951380/,20.0,7.0,0,13.0,7161632,косметический,,41.0,1.0,21.613658858424994,55.820951,37.430831,1
6904,–,0,8,4,6904,9.0,1,http://www.cian.ru/sale/flat/150638537/,21.0,18.0,0,12.0,7200000,косметический,,40.0,1.0,14.233411572005672,55.773454,37.493892,1
