,Bal,Brick,District,Floor,ID,Kitsp,Lift,Link,Livesp,Metrdist,New,Nfloor,Price,Remont,Tel,Totsp,Walk,dist,lat,lon,rooms
4479,1,0,5,7,4479,7.0,1,http://www.cian.ru/sale/flat/150886569/,20.0,5.0,0,12.0,3990000,косметический,1.0,31.0,0.0,11.970495570685937,55.580635,37.668076,1
4480,Ц,0,5,3,4480,13.0,1,http://www.cian.ru/sale/flat/147769593/,57.0,5.0,0,8.0,25000000,косметический,1.0,91.0,1.0,4.581351791018533,55.711574,37.587407,3
4481,0,0,5,2,4481,5.0,1,http://www.cian.ru/sale/flat/149661819/,45.7,15.0,1,12.0,8323500,,,53.0,1.0,3.9627820171412527,55.709901,37.64722,2
4482,1,0,5,24,4482,9.0,1,http://www.cian.ru/sale/flat/147502007/,18.0,20.0,0,25.0,5800000,косметический,,39.0,1.0,15.128887124595666,55.59541,37.724373,1
4483,1,0,5,1,4483,3.0,1,http://www.cian.ru/sale/flat/150479657/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4484,1,0,5,1,4484,3.0,1,http://www.cian.ru/sale/flat/150478927/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4485,Ц,0,5,1,4485,3.0,1,http://www.cian.ru/sale/flat/150479523/,3.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4486,Ц,0,5,1,4486,3.0,1,http://www.cian.ru/sale/flat/150478789/,16.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4487,Ц,0,5,1,4487,3.0,1,http://www.cian.ru/sale/flat/150479026/,17.0,12.0,0,9.0,2750000,отсутствует,0.0,20.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4488,1,0,5,6,4488,,Ц,http://www.cian.ru/sale/flat/149914078/,,3.0,1,18.0,2753955,,,25.1,0.0,9.952912719005695,55.604896,37.653976,1
4489,1,0,5,16,4489,,Ц,http://www.cian.ru/sale/flat/150339283/,,3.0,1,18.0,2765917,,,24.9,0.0,9.952912719005695,55.604896,37.653976,1
4490,1,0,5,18,4490,,Ц,http://www.cian.ru/sale/flat/150339467/,,3.0,1,18.0,2783715,,,24.7,0.0,9.952912719005695,55.604896,37.653976,1
4491,1,0,5,8,4491,,Ц,http://www.cian.ru/sale/flat/149914080/,,3.0,1,18.0,2801074,,,25.6,0.0,9.952912719005695,55.604896,37.653976,1
4492,1,0,5,18,4492,,Ц,http://www.cian.ru/sale/flat/150339466/,,3.0,1,18.0,2863548,,,25.5,0.0,9.952912719005695,55.604896,37.653976,1
4493,1,0,5,18,4493,,Ц,http://www.cian.ru/sale/flat/150339471/,,3.0,1,18.0,2886788,,,25.8,0.0,9.952912719005695,55.604896,37.653976,1
4494,0,0,5,1,4494,,1,http://www.cian.ru/sale/flat/141092460/,17.0,9.0,0,14.0,2950000,косметический,0.0,19.0,1.0,16.463382134120554,55.634298,37.753236,1
4495,1,0,5,18,4495,,Ц,http://www.cian.ru/sale/flat/150339470/,,3.0,1,18.0,2979684,,,25.7,0.0,9.952912719005695,55.604896,37.653976,1
4496,1,0,5,17,4496,,Ц,http://www.cian.ru/sale/flat/150339465/,,3.0,1,18.0,3010328,,,27.4,0.0,9.952912719005695,55.604896,37.653976,1
4497,Ц,0,5,1,4497,6.0,1,http://www.cian.ru/sale/flat/150478550/,13.0,12.0,0,9.0,3140000,отсутствует,0.0,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4498,Ц,0,5,1,4498,7.0,1,http://www.cian.ru/sale/flat/150475672/,12.0,12.0,0,9.0,3140000,отсутствует,,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4499,1,0,5,6,4499,,1,http://www.cian.ru/sale/flat/150703591/,15.0,10.0,1,19.0,3660800,,,28.6,1.0,15.034009667726476,55.599926,37.72539,1
4500,Ц,0,5,1,4500,6.0,Ц,http://www.cian.ru/sale/flat/149423366/,20.0,7.0,0,5.0,3750000,косметический,,31.0,0.0,10.249979961628537,55.595644,37.647046,1
4501,1,0,5,11,4501,11.0,1,http://www.cian.ru/sale/flat/45409045/,17.5,12.0,1,22.0,3750000,,,40.0,0.0,9.952912719005695,55.604896,37.653976,1
4502,1,0,5,17,4502,,Ц,http://www.cian.ru/sale/flat/150339290/,,3.0,1,18.0,3786754,,,33.6,0.0,9.952912719005695,55.604896,37.653976,1
4503,Ц,0,5,2,4503,,1,http://www.cian.ru/sale/flat/149641627/,40.0,,0,5.0,3800000,дизайнерский,0.0,40.0,,3.747396117217994,55.703464,37.640003,2
4504,Ц,0,5,2,4504,,1,http://www.cian.ru/sale/flat/148971066/,40.0,15.0,0,5.0,3800000,дизайнерский,0.0,40.0,1.0,3.747396117217994,55.703464,37.640003,2
4505,Ц,0,5,4,4505,3.0,Ц,http://www.cian.ru/sale/flat/150137124/,18.0,10.0,0,5.0,3800000,отсутствует,0.0,24.0,1.0,8.582095276016522,55.624749,37.648609,1
4506,0,0,5,4,4506,5.0,1,http://www.cian.ru/sale/flat/150507510/,11.2,5.0,1,25.0,3977040,,,22.7,1.0,10.469067147122775,55.588738,37.603023,1
4507,1,0,5,7,4507,7.0,1,http://www.cian.ru/sale/flat/150886569/,20.0,5.0,0,12.0,3990000,косметический,1.0,31.0,0.0,11.970495570685937,55.580635,37.668076,1
4508,0,0,5,2,4508,8.0,1,http://www.cian.ru/sale/flat/150507799/,29.1,5.0,1,25.0,6282560,,,46.4,1.0,10.469067147122775,55.588738,37.603023,2
4509,1,0,5,2,4509,13.0,1,http://www.cian.ru/sale/flat/150911076/,54.0,15.0,0,11.0,13900000,отсутствует,0.0,97.0,1.0,10.422671605804531,55.604748,37.664024,3
4510,1,0,5,4,4510,23.0,1,http://www.cian.ru/sale/flat/150608093/,29.0,15.0,0,9.0,9650000,евроремонт,1.0,58.1,1.0,14.49416201666207,55.598177,37.718148,2
4511,1,0,5,1,4511,3.0,1,http://www.cian.ru/sale/flat/150479657/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4512,1,0,5,1,4512,3.0,1,http://www.cian.ru/sale/flat/150478927/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4513,Ц,0,5,1,4513,3.0,1,http://www.cian.ru/sale/flat/150479523/,3.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4514,Ц,0,5,1,4514,3.0,1,http://www.cian.ru/sale/flat/150478789/,16.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4515,Ц,0,5,1,4515,3.0,1,http://www.cian.ru/sale/flat/150479026/,17.0,12.0,0,9.0,2750000,отсутствует,0.0,20.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4516,1,0,5,6,4516,,Ц,http://www.cian.ru/sale/flat/149914078/,,3.0,1,18.0,2753955,,,25.1,0.0,9.952912719005695,55.604896,37.653976,1
4517,1,0,5,16,4517,,Ц,http://www.cian.ru/sale/flat/150339283/,,3.0,1,18.0,2765917,,,24.9,0.0,9.952912719005695,55.604896,37.653976,1
4518,1,0,5,18,4518,,Ц,http://www.cian.ru/sale/flat/150339467/,,3.0,1,18.0,2783715,,,24.7,0.0,9.952912719005695,55.604896,37.653976,1
4519,1,0,5,8,4519,,Ц,http://www.cian.ru/sale/flat/149914080/,,3.0,1,18.0,2801074,,,25.6,0.0,9.952912719005695,55.604896,37.653976,1
4520,1,0,5,18,4520,,Ц,http://www.cian.ru/sale/flat/150339466/,,3.0,1,18.0,2863548,,,25.5,0.0,9.952912719005695,55.604896,37.653976,1
4521,1,0,5,18,4521,,Ц,http://www.cian.ru/sale/flat/150339471/,,3.0,1,18.0,2886788,,,25.8,0.0,9.952912719005695,55.604896,37.653976,1
4522,0,0,5,1,4522,,1,http://www.cian.ru/sale/flat/141092460/,17.0,9.0,0,14.0,2950000,косметический,0.0,19.0,1.0,16.463382134120554,55.634298,37.753236,1
4523,1,0,5,18,4523,,Ц,http://www.cian.ru/sale/flat/150339470/,,3.0,1,18.0,2979684,,,25.7,0.0,9.952912719005695,55.604896,37.653976,1
4524,1,0,5,17,4524,,Ц,http://www.cian.ru/sale/flat/150339465/,,3.0,1,18.0,3010328,,,27.4,0.0,9.952912719005695,55.604896,37.653976,1
4525,Ц,0,5,1,4525,6.0,1,http://www.cian.ru/sale/flat/150478550/,13.0,12.0,0,9.0,3140000,отсутствует,0.0,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4526,Ц,0,5,1,4526,7.0,1,http://www.cian.ru/sale/flat/150475672/,12.0,12.0,0,9.0,3140000,отсутствует,,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4527,1,0,5,6,4527,,1,http://www.cian.ru/sale/flat/150703591/,15.0,10.0,1,19.0,3660800,,,28.6,1.0,15.034009667726476,55.599926,37.72539,1
4528,Ц,0,5,1,4528,6.0,Ц,http://www.cian.ru/sale/flat/149423366/,20.0,7.0,0,5.0,3750000,косметический,,31.0,0.0,10.249979961628537,55.595644,37.647046,1
4529,1,0,5,11,4529,11.0,1,http://www.cian.ru/sale/flat/45409045/,17.5,12.0,1,22.0,3750000,,,40.0,0.0,9.952912719005695,55.604896,37.653976,1
4530,1,0,5,17,4530,,Ц,http://www.cian.ru/sale/flat/150339290/,,3.0,1,18.0,3786754,,,33.6,0.0,9.952912719005695,55.604896,37.653976,1
4531,Ц,0,5,2,4531,,1,http://www.cian.ru/sale/flat/149641627/,40.0,,0,5.0,3800000,дизайнерский,0.0,40.0,,3.747396117217994,55.703464,37.640003,2
4532,Ц,0,5,2,4532,,1,http://www.cian.ru/sale/flat/148971066/,40.0,15.0,0,5.0,3800000,дизайнерский,0.0,40.0,1.0,3.747396117217994,55.703464,37.640003,2
4533,Ц,0,5,4,4533,3.0,Ц,http://www.cian.ru/sale/flat/150137124/,18.0,10.0,0,5.0,3800000,отсутствует,0.0,24.0,1.0,8.582095276016522,55.624749,37.648609,1
4534,0,0,5,4,4534,5.0,1,http://www.cian.ru/sale/flat/150507510/,11.2,5.0,1,25.0,3977040,,,22.7,1.0,10.469067147122775,55.588738,37.603023,1
4535,1,0,5,7,4535,7.0,1,http://www.cian.ru/sale/flat/150886569/,20.0,5.0,0,12.0,3990000,косметический,1.0,31.0,0.0,11.970495570685937,55.580635,37.668076,1
4536,1,0,5,5,4536,14.0,1,http://www.cian.ru/sale/flat/150711181/,80.0,1.0,0,22.0,19999000,дизайнерский,1.0,102.0,1.0,8.391884936660022,55.621338,37.606811,4
4537,1,0,5,3,4537,10.6,1,http://www.cian.ru/sale/flat/150210283/,29.5,15.0,1,45.0,7798027,,,62.9,0.0,12.487201274806885,55.576473,37.673742,2
4538,2 лодж.,0,5,6,4538,16.0,1,http://www.cian.ru/sale/flat/150273581/,64.0,8.0,1,18.0,31226645,,,123.0,1.0,2.917762746520191,55.710715,37.610479,3
4539,1,0,5,1,4539,3.0,1,http://www.cian.ru/sale/flat/150479657/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4540,1,0,5,1,4540,3.0,1,http://www.cian.ru/sale/flat/150478927/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4541,Ц,0,5,1,4541,3.0,1,http://www.cian.ru/sale/flat/150479523/,3.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4542,Ц,0,5,1,4542,3.0,1,http://www.cian.ru/sale/flat/150478789/,16.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4543,Ц,0,5,1,4543,3.0,1,http://www.cian.ru/sale/flat/150479026/,17.0,12.0,0,9.0,2750000,отсутствует,0.0,20.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4544,1,0,5,6,4544,,Ц,http://www.cian.ru/sale/flat/149914078/,,3.0,1,18.0,2753955,,,25.1,0.0,9.952912719005695,55.604896,37.653976,1
4545,1,0,5,16,4545,,Ц,http://www.cian.ru/sale/flat/150339283/,,3.0,1,18.0,2765917,,,24.9,0.0,9.952912719005695,55.604896,37.653976,1
4546,1,0,5,18,4546,,Ц,http://www.cian.ru/sale/flat/150339467/,,3.0,1,18.0,2783715,,,24.7,0.0,9.952912719005695,55.604896,37.653976,1
4547,1,0,5,8,4547,,Ц,http://www.cian.ru/sale/flat/149914080/,,3.0,1,18.0,2801074,,,25.6,0.0,9.952912719005695,55.604896,37.653976,1
4548,1,0,5,18,4548,,Ц,http://www.cian.ru/sale/flat/150339466/,,3.0,1,18.0,2863548,,,25.5,0.0,9.952912719005695,55.604896,37.653976,1
4549,1,0,5,18,4549,,Ц,http://www.cian.ru/sale/flat/150339471/,,3.0,1,18.0,2886788,,,25.8,0.0,9.952912719005695,55.604896,37.653976,1
4550,0,0,5,1,4550,,1,http://www.cian.ru/sale/flat/141092460/,17.0,9.0,0,14.0,2950000,косметический,0.0,19.0,1.0,16.463382134120554,55.634298,37.753236,1
4551,1,0,5,18,4551,,Ц,http://www.cian.ru/sale/flat/150339470/,,3.0,1,18.0,2979684,,,25.7,0.0,9.952912719005695,55.604896,37.653976,1
4552,1,0,5,17,4552,,Ц,http://www.cian.ru/sale/flat/150339465/,,3.0,1,18.0,3010328,,,27.4,0.0,9.952912719005695,55.604896,37.653976,1
4553,Ц,0,5,1,4553,6.0,1,http://www.cian.ru/sale/flat/150478550/,13.0,12.0,0,9.0,3140000,отсутствует,0.0,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4554,Ц,0,5,1,4554,7.0,1,http://www.cian.ru/sale/flat/150475672/,12.0,12.0,0,9.0,3140000,отсутствует,,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4555,1,0,5,6,4555,,1,http://www.cian.ru/sale/flat/150703591/,15.0,10.0,1,19.0,3660800,,,28.6,1.0,15.034009667726476,55.599926,37.72539,1
4556,Ц,0,5,1,4556,6.0,Ц,http://www.cian.ru/sale/flat/149423366/,20.0,7.0,0,5.0,3750000,косметический,,31.0,0.0,10.249979961628537,55.595644,37.647046,1
4557,1,0,5,11,4557,11.0,1,http://www.cian.ru/sale/flat/45409045/,17.5,12.0,1,22.0,3750000,,,40.0,0.0,9.952912719005695,55.604896,37.653976,1
4558,1,0,5,17,4558,,Ц,http://www.cian.ru/sale/flat/150339290/,,3.0,1,18.0,3786754,,,33.6,0.0,9.952912719005695,55.604896,37.653976,1
4559,Ц,0,5,2,4559,,1,http://www.cian.ru/sale/flat/149641627/,40.0,,0,5.0,3800000,дизайнерский,0.0,40.0,,3.747396117217994,55.703464,37.640003,2
4560,Ц,0,5,2,4560,,1,http://www.cian.ru/sale/flat/148971066/,40.0,15.0,0,5.0,3800000,дизайнерский,0.0,40.0,1.0,3.747396117217994,55.703464,37.640003,2
4561,Ц,0,5,4,4561,3.0,Ц,http://www.cian.ru/sale/flat/150137124/,18.0,10.0,0,5.0,3800000,отсутствует,0.0,24.0,1.0,8.582095276016522,55.624749,37.648609,1
4562,0,0,5,4,4562,5.0,1,http://www.cian.ru/sale/flat/150507510/,11.2,5.0,1,25.0,3977040,,,22.7,1.0,10.469067147122775,55.588738,37.603023,1
4563,1,0,5,7,4563,7.0,1,http://www.cian.ru/sale/flat/150886569/,20.0,5.0,0,12.0,3990000,косметический,1.0,31.0,0.0,11.970495570685937,55.580635,37.668076,1
4564,1,0,5,2,4564,10.0,1,http://www.cian.ru/sale/flat/150768370/,19.0,4.0,1,18.0,6688200,,,43.0,1.0,7.6923317457022335,55.630279,37.617123,1
4565,Ц,0,5,10,4565,14.3,1,http://www.cian.ru/sale/flat/150915148/,56.6,5.0,0,18.0,61895000,,,105.7,1.0,3.210607547673647,55.710809,37.605023,3
4566,1,0,5,5,4566,10.5,1,http://www.cian.ru/sale/flat/150726435/,35.0,20.0,0,17.0,10150000,косметический,1.0,60.0,1.0,12.525039613681617,55.625694,37.708087,2
4567,1,0,5,1,4567,3.0,1,http://www.cian.ru/sale/flat/150479657/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4568,1,0,5,1,4568,3.0,1,http://www.cian.ru/sale/flat/150478927/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4569,Ц,0,5,1,4569,3.0,1,http://www.cian.ru/sale/flat/150479523/,3.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4570,Ц,0,5,1,4570,3.0,1,http://www.cian.ru/sale/flat/150478789/,16.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4571,Ц,0,5,1,4571,3.0,1,http://www.cian.ru/sale/flat/150479026/,17.0,12.0,0,9.0,2750000,отсутствует,0.0,20.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4572,1,0,5,6,4572,,Ц,http://www.cian.ru/sale/flat/149914078/,,3.0,1,18.0,2753955,,,25.1,0.0,9.952912719005695,55.604896,37.653976,1
4573,1,0,5,16,4573,,Ц,http://www.cian.ru/sale/flat/150339283/,,3.0,1,18.0,2765917,,,24.9,0.0,9.952912719005695,55.604896,37.653976,1
4574,1,0,5,18,4574,,Ц,http://www.cian.ru/sale/flat/150339467/,,3.0,1,18.0,2783715,,,24.7,0.0,9.952912719005695,55.604896,37.653976,1
4575,1,0,5,8,4575,,Ц,http://www.cian.ru/sale/flat/149914080/,,3.0,1,18.0,2801074,,,25.6,0.0,9.952912719005695,55.604896,37.653976,1
4576,1,0,5,18,4576,,Ц,http://www.cian.ru/sale/flat/150339466/,,3.0,1,18.0,2863548,,,25.5,0.0,9.952912719005695,55.604896,37.653976,1
4577,1,0,5,18,4577,,Ц,http://www.cian.ru/sale/flat/150339471/,,3.0,1,18.0,2886788,,,25.8,0.0,9.952912719005695,55.604896,37.653976,1
4578,0,0,5,1,4578,,1,http://www.cian.ru/sale/flat/141092460/,17.0,9.0,0,14.0,2950000,косметический,0.0,19.0,1.0,16.463382134120554,55.634298,37.753236,1
4579,1,0,5,18,4579,,Ц,http://www.cian.ru/sale/flat/150339470/,,3.0,1,18.0,2979684,,,25.7,0.0,9.952912719005695,55.604896,37.653976,1
4580,1,0,5,17,4580,,Ц,http://www.cian.ru/sale/flat/150339465/,,3.0,1,18.0,3010328,,,27.4,0.0,9.952912719005695,55.604896,37.653976,1
4581,Ц,0,5,1,4581,6.0,1,http://www.cian.ru/sale/flat/150478550/,13.0,12.0,0,9.0,3140000,отсутствует,0.0,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4582,Ц,0,5,1,4582,7.0,1,http://www.cian.ru/sale/flat/150475672/,12.0,12.0,0,9.0,3140000,отсутствует,,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4583,1,0,5,6,4583,,1,http://www.cian.ru/sale/flat/150703591/,15.0,10.0,1,19.0,3660800,,,28.6,1.0,15.034009667726476,55.599926,37.72539,1
4584,Ц,0,5,1,4584,6.0,Ц,http://www.cian.ru/sale/flat/149423366/,20.0,7.0,0,5.0,3750000,косметический,,31.0,0.0,10.249979961628537,55.595644,37.647046,1
4585,1,0,5,11,4585,11.0,1,http://www.cian.ru/sale/flat/45409045/,17.5,12.0,1,22.0,3750000,,,40.0,0.0,9.952912719005695,55.604896,37.653976,1
4586,1,0,5,17,4586,,Ц,http://www.cian.ru/sale/flat/150339290/,,3.0,1,18.0,3786754,,,33.6,0.0,9.952912719005695,55.604896,37.653976,1
4587,Ц,0,5,2,4587,,1,http://www.cian.ru/sale/flat/149641627/,40.0,,0,5.0,3800000,дизайнерский,0.0,40.0,,3.747396117217994,55.703464,37.640003,2
4588,Ц,0,5,2,4588,,1,http://www.cian.ru/sale/flat/148971066/,40.0,15.0,0,5.0,3800000,дизайнерский,0.0,40.0,1.0,3.747396117217994,55.703464,37.640003,2
4589,Ц,0,5,4,4589,3.0,Ц,http://www.cian.ru/sale/flat/150137124/,18.0,10.0,0,5.0,3800000,отсутствует,0.0,24.0,1.0,8.582095276016522,55.624749,37.648609,1
4590,0,0,5,4,4590,5.0,1,http://www.cian.ru/sale/flat/150507510/,11.2,5.0,1,25.0,3977040,,,22.7,1.0,10.469067147122775,55.588738,37.603023,1
4591,1,0,5,7,4591,7.0,1,http://www.cian.ru/sale/flat/150886569/,20.0,5.0,0,12.0,3990000,косметический,1.0,31.0,0.0,11.970495570685937,55.580635,37.668076,1
4592,1,0,5,5,4592,8.0,1,http://www.cian.ru/sale/flat/147564599/,19.0,10.0,0,17.0,9000000,евроремонт,,38.0,1.0,6.728042736783864,55.647605,37.609407,1
4593,Ц,0,5,18,4593,5.0,1,http://www.cian.ru/sale/flat/150615682/,20.0,25.0,1,19.0,2350000,,,25.6,1.0,10.080254691119192,55.604856,37.656931,1
4594,0,0,5,3,4594,,1,http://www.cian.ru/sale/flat/23857428/,,20.0,1,45.0,7618763,,,62.9,0.0,12.177279582216814,55.579811,37.67131,2
4595,1,0,5,1,4595,3.0,1,http://www.cian.ru/sale/flat/150479657/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4596,1,0,5,1,4596,3.0,1,http://www.cian.ru/sale/flat/150478927/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4597,Ц,0,5,1,4597,3.0,1,http://www.cian.ru/sale/flat/150479523/,3.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4598,Ц,0,5,1,4598,3.0,1,http://www.cian.ru/sale/flat/150478789/,16.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4599,Ц,0,5,1,4599,3.0,1,http://www.cian.ru/sale/flat/150479026/,17.0,12.0,0,9.0,2750000,отсутствует,0.0,20.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4600,1,0,5,6,4600,,Ц,http://www.cian.ru/sale/flat/149914078/,,3.0,1,18.0,2753955,,,25.1,0.0,9.952912719005695,55.604896,37.653976,1
4601,1,0,5,16,4601,,Ц,http://www.cian.ru/sale/flat/150339283/,,3.0,1,18.0,2765917,,,24.9,0.0,9.952912719005695,55.604896,37.653976,1
4602,1,0,5,18,4602,,Ц,http://www.cian.ru/sale/flat/150339467/,,3.0,1,18.0,2783715,,,24.7,0.0,9.952912719005695,55.604896,37.653976,1
4603,1,0,5,8,4603,,Ц,http://www.cian.ru/sale/flat/149914080/,,3.0,1,18.0,2801074,,,25.6,0.0,9.952912719005695,55.604896,37.653976,1
4604,1,0,5,18,4604,,Ц,http://www.cian.ru/sale/flat/150339466/,,3.0,1,18.0,2863548,,,25.5,0.0,9.952912719005695,55.604896,37.653976,1
4605,1,0,5,18,4605,,Ц,http://www.cian.ru/sale/flat/150339471/,,3.0,1,18.0,2886788,,,25.8,0.0,9.952912719005695,55.604896,37.653976,1
4606,0,0,5,1,4606,,1,http://www.cian.ru/sale/flat/141092460/,17.0,9.0,0,14.0,2950000,косметический,0.0,19.0,1.0,16.463382134120554,55.634298,37.753236,1
4607,1,0,5,18,4607,,Ц,http://www.cian.ru/sale/flat/150339470/,,3.0,1,18.0,2979684,,,25.7,0.0,9.952912719005695,55.604896,37.653976,1
4608,1,0,5,17,4608,,Ц,http://www.cian.ru/sale/flat/150339465/,,3.0,1,18.0,3010328,,,27.4,0.0,9.952912719005695,55.604896,37.653976,1
4609,Ц,0,5,1,4609,6.0,1,http://www.cian.ru/sale/flat/150478550/,13.0,12.0,0,9.0,3140000,отсутствует,0.0,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4610,Ц,0,5,1,4610,7.0,1,http://www.cian.ru/sale/flat/150475672/,12.0,12.0,0,9.0,3140000,отсутствует,,24.0,1.0,9.157616679700295,55.60669,37.617986,1
4611,1,0,5,6,4611,,1,http://www.cian.ru/sale/flat/150703591/,15.0,10.0,1,19.0,3660800,,,28.6,1.0,15.034009667726476,55.599926,37.72539,1
4612,Ц,0,5,1,4612,6.0,Ц,http://www.cian.ru/sale/flat/149423366/,20.0,7.0,0,5.0,3750000,косметический,,31.0,0.0,10.249979961628537,55.595644,37.647046,1
4613,1,0,5,11,4613,11.0,1,http://www.cian.ru/sale/flat/45409045/,17.5,12.0,1,22.0,3750000,,,40.0,0.0,9.952912719005695,55.604896,37.653976,1
4614,1,0,5,17,4614,,Ц,http://www.cian.ru/sale/flat/150339290/,,3.0,1,18.0,3786754,,,33.6,0.0,9.952912719005695,55.604896,37.653976,1
4615,Ц,0,5,2,4615,,1,http://www.cian.ru/sale/flat/149641627/,40.0,,0,5.0,3800000,дизайнерский,0.0,40.0,,3.747396117217994,55.703464,37.640003,2
4616,Ц,0,5,2,4616,,1,http://www.cian.ru/sale/flat/148971066/,40.0,15.0,0,5.0,3800000,дизайнерский,0.0,40.0,1.0,3.747396117217994,55.703464,37.640003,2
4617,Ц,0,5,4,4617,3.0,Ц,http://www.cian.ru/sale/flat/150137124/,18.0,10.0,0,5.0,3800000,отсутствует,0.0,24.0,1.0,8.582095276016522,55.624749,37.648609,1
4618,0,0,5,4,4618,5.0,1,http://www.cian.ru/sale/flat/150507510/,11.2,5.0,1,25.0,3977040,,,22.7,1.0,10.469067147122775,55.588738,37.603023,1
4619,1,0,5,7,4619,7.0,1,http://www.cian.ru/sale/flat/150886569/,20.0,5.0,0,12.0,3990000,косметический,1.0,31.0,0.0,11.970495570685937,55.580635,37.668076,1
4620,1,0,5,10,4620,14.0,1,http://www.cian.ru/sale/flat/150907861/,24.0,5.0,0,13.0,13900000,дизайнерский,1.0,53.0,0.0,9.520065419994765,55.677159,37.695348,2
4621,1,0,5,2,4621,15.0,1,http://www.cian.ru/sale/flat/147000487/,23.8,10.0,1,22.0,7895970,,,53.1,1.0,12.495019307046508,55.622766,37.706353,2
4622,2 лодж.,0,5,4,4622,15.0,1,http://www.cian.ru/sale/flat/149634601/,69.0,8.0,1,16.0,34242600,,,136.0,1.0,2.9638084820831105,55.711115,37.609063,3
4623,1,0,5,1,4623,3.0,1,http://www.cian.ru/sale/flat/150479657/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4624,1,0,5,1,4624,3.0,1,http://www.cian.ru/sale/flat/150478927/,14.0,12.0,0,9.0,2300000,отсутствует,0.0,17.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4625,Ц,0,5,1,4625,3.0,1,http://www.cian.ru/sale/flat/150479523/,3.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4626,Ц,0,5,1,4626,3.0,1,http://www.cian.ru/sale/flat/150478789/,16.0,12.0,0,9.0,2500000,отсутствует,0.0,19.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4627,Ц,0,5,1,4627,3.0,1,http://www.cian.ru/sale/flat/150479026/,17.0,12.0,0,9.0,2750000,отсутствует,0.0,20.0,1.0,9.157616679700295,55.60669,37.617986,студи€
4628,1,0,5,6,4628,,Ц,http://www.cian.ru/sale/flat/149914078/,,3.0,1,18.0,2753955,,,25.1,0.0,9.952912719005695,55.604896,37.653976,1
